18287.0,Bad
17324.0,Bad
14794.0,Bad
14790.0,Bad
17338.0,Bad
17340.0,Bad
14769.0,Bad
14766.0,Bad
17346.0,Bad
14759.0,Bad
17348.0,Bad
14755.0,Bad
17350.0,Bad
14748.0,Bad
14741.0,Bad
14739.0,Bad
14738.0,Bad
14735.0,Bad
14733.0,Bad
14732.0,Bad
14730.0,Bad
14725.0,Bad
14796.0,Bad
17323.0,Bad
17321.0,Bad
14800.0,Bad
14883.0,Bad
14878.0,Bad
17293.0,Bad
14869.0,Bad
14868.0,Bad
14866.0,Bad
14862.0,Bad
14859.0,Bad
14856.0,Bad
17299.0,Bad
14723.0,Bad
14849.0,Bad
14842.0,Bad
14834.0,Bad
17306.0,Bad
14829.0,Bad
14825.0,Bad
17314.0,Bad
17315.0,Bad
14815.0,Bad
14810.0,Bad
14808.0,Bad
17302.0,Bad
17289.0,Bad
14719.0,Bad
14713.0,Bad
14640.0,Bad
14629.0,Bad
14626.0,Bad
14623.0,Bad
17387.0,Bad
14621.0,Bad
17389.0,Bad
14607.0,Bad
14606.0,Bad
17397.0,Bad
14597.0,Bad
14595.0,Bad
14591.0,Bad
14587.0,Bad
17402.0,Bad
14583.0,Bad
14577.0,Bad
14572.0,Bad
17405.0,Bad
14562.0,Bad
14560.0,Bad
17381.0,Bad
17377.0,Bad
14649.0,Bad
17372.0,Bad
14711.0,Bad
14709.0,Bad
14704.0,Bad
14702.0,Bad
14701.0,Bad
14700.0,Bad
14698.0,Bad
14696.0,Bad
14691.0,Bad
14688.0,Bad
14715.0,Bad
17364.0,Bad
17365.0,Bad
17368.0,Bad
14680.0,Bad
14676.0,Bad
14667.0,Bad
14662.0,Bad
14659.0,Bad
14657.0,Bad
14655.0,Bad
14653.0,Bad
14684.0,Bad
17410.0,Bad
17288.0,Bad
14893.0,Bad
17173.0,Bad
15145.0,Bad
15144.0,Bad
17175.0,Bad
15136.0,Bad
15134.0,Bad
17183.0,Bad
15132.0,Bad
15129.0,Bad
17188.0,Bad
15125.0,Bad
15123.0,Bad
17191.0,Bad
15117.0,Bad
15116.0,Bad
15114.0,Bad
15113.0,Bad
15111.0,Bad
17198.0,Bad
15106.0,Bad
15105.0,Bad
15150.0,Bad
15152.0,Bad
15156.0,Bad
15157.0,Bad
17109.0,Bad
17114.0,Bad
15218.0,Bad
15214.0,Bad
17131.0,Bad
15208.0,Bad
17135.0,Bad
17139.0,Bad
15203.0,Bad
17144.0,Bad
17203.0,Bad
15194.0,Bad
15189.0,Bad
15187.0,Bad
15179.0,Bad
17158.0,Bad
17159.0,Bad
17160.0,Bad
15172.0,Bad
17162.0,Bad
17164.0,Bad
15159.0,Bad
17147.0,Bad
17287.0,Bad
17211.0,Bad
17213.0,Bad
15021.0,Bad
17238.0,Bad
15009.0,Bad
15005.0,Bad
17243.0,Bad
14971.0,Bad
14963.0,Bad
14961.0,Bad
14948.0,Bad
14944.0,Bad
14923.0,Bad
14921.0,Bad
14913.0,Bad
14907.0,Bad
17272.0,Bad
14904.0,Bad
14903.0,Bad
14901.0,Bad
14898.0,Bad
14897.0,Bad
14895.0,Bad
15022.0,Bad
15023.0,Bad
15024.0,Bad
15031.0,Bad
17218.0,Bad
15089.0,Bad
15088.0,Bad
17220.0,Bad
15078.0,Bad
15073.0,Bad
17227.0,Bad
15065.0,Bad
17228.0,Bad
15061.0,Bad
15093.0,Bad
15059.0,Bad
15053.0,Bad
15051.0,Bad
15050.0,Bad
17231.0,Bad
15046.0,Bad
15044.0,Bad
15039.0,Bad
17236.0,Bad
15034.0,Bad
15033.0,Bad
15058.0,Bad
17107.0,Bad
14554.0,Bad
14550.0,Bad
17593.0,Bad
14180.0,Bad
14179.0,Bad
14178.0,Bad
17596.0,Bad
14159.0,Bad
17602.0,Bad
17609.0,Bad
14146.0,Bad
17611.0,Bad
14140.0,Bad
14138.0,Bad
14135.0,Bad
17613.0,Bad
14132.0,Bad
14129.0,Bad
14125.0,Bad
14121.0,Bad
17618.0,Bad
14116.0,Bad
14112.0,Bad
14188.0,Bad
14189.0,Bad
14191.0,Bad
14194.0,Bad
14251.0,Bad
14250.0,Bad
17562.0,Bad
14243.0,Bad
17566.0,Bad
14240.0,Bad
14239.0,Bad
17567.0,Bad
17571.0,Bad
14234.0,Bad
14110.0,Bad
14232.0,Bad
14227.0,Bad
14226.0,Bad
14221.0,Bad
14217.0,Bad
14216.0,Bad
14215.0,Bad
14214.0,Bad
17581.0,Bad
14209.0,Bad
17590.0,Bad
17576.0,Bad
14258.0,Bad
14102.0,Bad
17625.0,Bad
14032.0,Bad
14031.0,Bad
14030.0,Bad
17655.0,Bad
17659.0,Bad
14019.0,Bad
17663.0,Bad
14005.0,Bad
14004.0,Bad
17669.0,Bad
13999.0,Bad
13995.0,Bad
13994.0,Bad
13993.0,Bad
13991.0,Bad
17671.0,Bad
17672.0,Bad
13988.0,Bad
13985.0,Bad
13983.0,Bad
13982.0,Bad
14035.0,Bad
17653.0,Bad
17652.0,Bad
14040.0,Bad
14099.0,Bad
14096.0,Bad
14092.0,Bad
17629.0,Bad
14088.0,Bad
14085.0,Bad
14083.0,Bad
17633.0,Bad
17634.0,Bad
14075.0,Bad
17624.0,Bad
14071.0,Bad
14062.0,Bad
14060.0,Bad
14057.0,Bad
14056.0,Bad
17644.0,Bad
14051.0,Bad
14050.0,Bad
14049.0,Bad
14044.0,Bad
17651.0,Bad
14064.0,Bad
14553.0,Bad
14261.0,Bad
17554.0,Bad
14498.0,Bad
17428.0,Bad
14493.0,Bad
14487.0,Bad
14482.0,Bad
17434.0,Bad
17442.0,Bad
14466.0,Bad
17449.0,Bad
17450.0,Bad
17451.0,Bad
14456.0,Bad
14449.0,Bad
14447.0,Bad
14446.0,Bad
14441.0,Bad
14440.0,Bad
17459.0,Bad
17461.0,Bad
14432.0,Bad
14428.0,Bad
14499.0,Bad
17426.0,Bad
17425.0,Bad
14502.0,Bad
14547.0,Bad
14546.0,Bad
14544.0,Bad
14543.0,Bad
17412.0,Bad
14540.0,Bad
17416.0,Bad
14534.0,Bad
14533.0,Bad
14530.0,Bad
14426.0,Bad
14527.0,Bad
14524.0,Bad
17419.0,Bad
14515.0,Bad
17422.0,Bad
14511.0,Bad
14507.0,Bad
14506.0,Bad
14505.0,Bad
14504.0,Bad
14503.0,Bad
14525.0,Bad
14262.0,Bad
17463.0,Bad
14419.0,Bad
14334.0,Bad
17521.0,Bad
17522.0,Bad
14329.0,Bad
14321.0,Bad
17528.0,Bad
17530.0,Bad
14315.0,Bad
17537.0,Bad
14312.0,Bad
14309.0,Bad
14299.0,Bad
14298.0,Bad
14297.0,Bad
14293.0,Bad
14292.0,Bad
14291.0,Bad
14290.0,Bad
14289.0,Bad
14286.0,Bad
14282.0,Bad
14336.0,Bad
17519.0,Bad
17516.0,Bad
14341.0,Bad
14418.0,Bad
14415.0,Bad
17469.0,Bad
14412.0,Bad
17470.0,Bad
14408.0,Bad
14404.0,Bad
17481.0,Bad
14401.0,Bad
17490.0,Bad
14422.0,Bad
14397.0,Bad
17491.0,Bad
14390.0,Bad
14388.0,Bad
14387.0,Bad
14383.0,Bad
14367.0,Bad
14360.0,Bad
14359.0,Bad
17511.0,Bad
17512.0,Bad
14395.0,Bad
17673.0,Bad
15227.0,Bad
17100.0,Bad
16717.0,Bad
16094.0,Bad
16719.0,Bad
16722.0,Bad
16085.0,Bad
16726.0,Bad
16076.0,Bad
16728.0,Bad
16729.0,Bad
16066.0,Bad
16062.0,Bad
16057.0,Bad
16056.0,Bad
16053.0,Bad
16049.0,Bad
16042.0,Bad
16743.0,Bad
16744.0,Bad
16033.0,Bad
16029.0,Bad
16746.0,Bad
16102.0,Bad
16103.0,Bad
16713.0,Bad
16712.0,Bad
16168.0,Bad
16672.0,Bad
16161.0,Bad
16676.0,Bad
16156.0,Bad
16153.0,Bad
16678.0,Bad
16150.0,Bad
16145.0,Bad
16684.0,Bad
16023.0,Bad
16143.0,Bad
16688.0,Bad
16133.0,Bad
16128.0,Bad
16126.0,Bad
16700.0,Bad
16701.0,Bad
16705.0,Bad
16115.0,Bad
16710.0,Bad
16110.0,Bad
16686.0,Bad
16169.0,Bad
16020.0,Bad
16016.0,Bad
16762.0,Bad
16764.0,Bad
16767.0,Bad
16771.0,Bad
15933.0,Bad
15932.0,Bad
16775.0,Bad
16779.0,Bad
16782.0,Bad
15916.0,Bad
15910.0,Bad
15907.0,Bad
15906.0,Bad
15903.0,Bad
16790.0,Bad
15898.0,Bad
16791.0,Bad
16794.0,Bad
16800.0,Bad
15867.0,Bad
15862.0,Bad
15948.0,Bad
15950.0,Bad
15952.0,Bad
15953.0,Bad
16015.0,Bad
16014.0,Bad
16013.0,Bad
16012.0,Bad
16011.0,Bad
16009.0,Bad
16007.0,Bad
16747.0,Bad
16003.0,Bad
15998.0,Bad
16019.0,Bad
16748.0,Bad
15990.0,Bad
15987.0,Bad
15984.0,Bad
15983.0,Bad
15981.0,Bad
15977.0,Bad
15974.0,Bad
15965.0,Bad
16759.0,Bad
15955.0,Bad
15993.0,Bad
15861.0,Bad
16170.0,Bad
16173.0,Bad
16549.0,Bad
16393.0,Bad
16554.0,Bad
16379.0,Bad
16376.0,Bad
16369.0,Bad
16367.0,Bad
16365.0,Bad
16364.0,Bad
16362.0,Bad
16361.0,Bad
16360.0,Bad
16359.0,Bad
16358.0,Bad
16558.0,Bad
16560.0,Bad
16353.0,Bad
16350.0,Bad
16348.0,Bad
16347.0,Bad
16341.0,Bad
16401.0,Bad
16539.0,Bad
16407.0,Bad
16409.0,Bad
16495.0,Bad
16474.0,Bad
16496.0,Bad
16497.0,Bad
16466.0,Bad
16464.0,Bad
16463.0,Bad
16460.0,Bad
16458.0,Bad
16511.0,Bad
16570.0,Bad
16444.0,Bad
16438.0,Bad
16434.0,Bad
16523.0,Bad
16525.0,Bad
16426.0,Bad
16531.0,Bad
16422.0,Bad
16418.0,Bad
16416.0,Bad
16533.0,Bad
16440.0,Bad
16670.0,Bad
16333.0,Bad
16327.0,Bad
16633.0,Bad
16637.0,Bad
16225.0,Bad
16221.0,Bad
16218.0,Bad
16638.0,Bad
16639.0,Bad
16210.0,Bad
16208.0,Bad
16205.0,Bad
16653.0,Bad
16201.0,Bad
16200.0,Bad
16655.0,Bad
16656.0,Bad
16191.0,Bad
16188.0,Bad
16187.0,Bad
16186.0,Bad
16657.0,Bad
16669.0,Bad
16628.0,Bad
16235.0,Bad
16626.0,Bad
16240.0,Bad
16326.0,Bad
16571.0,Bad
16592.0,Bad
16303.0,Bad
16295.0,Bad
16293.0,Bad
16284.0,Bad
16283.0,Bad
16600.0,Bad
16279.0,Bad
16332.0,Bad
16607.0,Bad
16271.0,Bad
16265.0,Bad
16261.0,Bad
16258.0,Bad
16612.0,Bad
16255.0,Bad
16618.0,Bad
16245.0,Bad
16242.0,Bad
16241.0,Bad
16609.0,Bad
17101.0,Bad
15860.0,Bad
15856.0,Bad
15465.0,Bad
16987.0,Bad
15453.0,Bad
15449.0,Bad
16992.0,Bad
15444.0,Bad
15443.0,Bad
15436.0,Bad
15434.0,Bad
15427.0,Bad
15426.0,Bad
17001.0,Bad
17004.0,Bad
17006.0,Bad
15411.0,Bad
17007.0,Bad
15407.0,Bad
15399.0,Bad
15398.0,Bad
17015.0,Bad
17017.0,Bad
16985.0,Bad
15478.0,Bad
15482.0,Bad
15484.0,Bad
16954.0,Bad
15533.0,Bad
15532.0,Bad
15531.0,Bad
15530.0,Bad
15529.0,Bad
15527.0,Bad
15525.0,Bad
15521.0,Bad
15514.0,Bad
15394.0,Bad
15513.0,Bad
16979.0,Bad
15506.0,Bad
15502.0,Bad
15500.0,Bad
15498.0,Bad
15494.0,Bad
15493.0,Bad
15489.0,Bad
16983.0,Bad
15485.0,Bad
15511.0,Bad
15544.0,Bad
15392.0,Bad
15382.0,Bad
17073.0,Bad
17075.0,Bad
15274.0,Bad
15271.0,Bad
17082.0,Bad
17084.0,Bad
17086.0,Bad
15253.0,Bad
15252.0,Bad
15251.0,Bad
15249.0,Bad
17088.0,Bad
17090.0,Bad
17091.0,Bad
17092.0,Bad
15240.0,Bad
15239.0,Bad
15238.0,Bad
15237.0,Bad
17095.0,Bad
17096.0,Bad
15288.0,Bad
15289.0,Bad
15290.0,Bad
15291.0,Bad
15376.0,Bad
15373.0,Bad
15370.0,Bad
15365.0,Bad
15358.0,Bad
15356.0,Bad
15351.0,Bad
17041.0,Bad
17042.0,Bad
17043.0,Bad
17019.0,Bad
17049.0,Bad
17054.0,Bad
17059.0,Bad
15311.0,Bad
17063.0,Bad
17068.0,Bad
15301.0,Bad
17069.0,Bad
15298.0,Bad
15296.0,Bad
17071.0,Bad
15329.0,Bad
15858.0,Bad
15547.0,Bad
15563.0,Bad
15782.0,Bad
16843.0,Bad
15769.0,Bad
15763.0,Bad
15755.0,Bad
16869.0,Bad
15752.0,Bad
15750.0,Bad
16871.0,Bad
15747.0,Bad
15745.0,Bad
16873.0,Bad
15743.0,Bad
15738.0,Bad
15737.0,Bad
16877.0,Bad
16880.0,Bad
15727.0,Bad
15722.0,Bad
15719.0,Bad
16891.0,Bad
15785.0,Bad
15786.0,Bad
15787.0,Bad
16841.0,Bad
15854.0,Bad
16809.0,Bad
15845.0,Bad
16813.0,Bad
16814.0,Bad
15839.0,Bad
15838.0,Bad
16817.0,Bad
15835.0,Bad
16818.0,Bad
15712.0,Bad
15819.0,Bad
16833.0,Bad
15811.0,Bad
15807.0,Bad
15805.0,Bad
15804.0,Bad
16837.0,Bad
15801.0,Bad
16839.0,Bad
15796.0,Bad
15791.0,Bad
15814.0,Bad
15555.0,Bad
15708.0,Bad
15701.0,Bad
15618.0,Bad
15615.0,Bad
15611.0,Bad
16931.0,Bad
15608.0,Bad
15605.0,Bad
15602.0,Bad
15601.0,Bad
15599.0,Bad
16938.0,Bad
15594.0,Bad
16942.0,Bad
15584.0,Bad
15582.0,Bad
16945.0,Bad
16949.0,Bad
15576.0,Bad
15572.0,Bad
15570.0,Bad
18283.0,Bad
15568.0,Bad
15622.0,Bad
16929.0,Bad
15628.0,Bad
15630.0,Bad
15696.0,Bad
15694.0,Bad
16899.0,Bad
16900.0,Bad
15687.0,Bad
15681.0,Bad
15680.0,Bad
15679.0,Bad
15676.0,Bad
16904.0,Bad
15707.0,Bad
15671.0,Bad
16907.0,Bad
16910.0,Bad
15660.0,Bad
15656.0,Bad
16912.0,Bad
16918.0,Bad
15640.0,Bad
16923.0,Bad
16924.0,Bad
15632.0,Bad
16905.0,Bad
17675.0,Bad
14673.0,Bad
13363.0,Bad
13230.0,Bad
18092.0,Bad
13725.0,Bad
18096.0,Bad
13726.0,Bad
18097.0,Bad
18102.0,Bad
13212.0,Bad
13728.0,Bad
13211.0,Bad
17809.0,Bad
13209.0,Bad
13203.0,Bad
13200.0,Bad
13199.0,Bad
13735.0,Bad
13736.0,Bad
13198.0,Bad
17800.0,Bad
13742.0,Bad
13196.0,Bad
18109.0,Bad
17799.0,Bad
17811.0,Bad
13232.0,Bad
18082.0,Bad
13246.0,Bad
13681.0,Bad
17837.0,Bad
18061.0,Bad
13692.0,Bad
13694.0,Bad
13695.0,Bad
18065.0,Bad
13269.0,Bad
13700.0,Bad
17827.0,Bad
13268.0,Bad
17797.0,Bad
13267.0,Bad
13704.0,Bad
13263.0,Bad
18069.0,Bad
18075.0,Bad
13709.0,Bad
18077.0,Bad
18079.0,Bad
17813.0,Bad
13717.0,Bad
17812.0,Bad
13719.0,Bad
13266.0,Bad
13285.0,Bad
17888.0,Bad
13184.0,Bad
13126.0,Bad
13118.0,Bad
13117.0,Bad
17779.0,Bad
13782.0,Bad
13115.0,Bad
17777.0,Bad
13113.0,Bad
13110.0,Bad
13107.0,Bad
18139.0,Bad
13798.0,Bad
13102.0,Bad
17769.0,Bad
17768.0,Bad
13098.0,Bad
13804.0,Bad
13097.0,Bad
17764.0,Bad
18144.0,Bad
13808.0,Bad
18145.0,Bad
13090.0,Bad
18130.0,Bad
13131.0,Bad
18125.0,Bad
13777.0,Bad
13183.0,Bad
13178.0,Bad
17790.0,Bad
13174.0,Bad
13755.0,Bad
13756.0,Bad
13758.0,Bad
13761.0,Bad
13168.0,Bad
13167.0,Bad
18118.0,Bad
17796.0,Bad
13767.0,Bad
13165.0,Bad
13159.0,Bad
13157.0,Bad
13155.0,Bad
13149.0,Bad
13148.0,Bad
18122.0,Bad
13772.0,Bad
13139.0,Bad
13138.0,Bad
13137.0,Bad
13769.0,Bad
13089.0,Bad
13680.0,Bad
17838.0,Bad
13467.0,Bad
17937.0,Bad
13458.0,Bad
13456.0,Bad
13455.0,Bad
13451.0,Bad
13588.0,Bad
13450.0,Bad
13448.0,Bad
13590.0,Bad
13447.0,Bad
13437.0,Bad
13435.0,Bad
17870.0,Bad
17949.0,Bad
13430.0,Bad
13596.0,Bad
13429.0,Bad
13426.0,Bad
13599.0,Bad
17867.0,Bad
13421.0,Bad
13601.0,Bad
13577.0,Bad
13468.0,Bad
17932.0,Bad
13576.0,Bad
13536.0,Bad
13534.0,Bad
13549.0,Bad
13527.0,Bad
13523.0,Bad
17886.0,Bad
13521.0,Bad
13516.0,Bad
13510.0,Bad
13509.0,Bad
13507.0,Bad
17865.0,Bad
13500.0,Bad
13495.0,Bad
13566.0,Bad
17884.0,Bad
13571.0,Bad
13488.0,Bad
17920.0,Bad
13481.0,Bad
17883.0,Bad
13477.0,Bad
13471.0,Bad
13575.0,Bad
13499.0,Bad
18055.0,Bad
13418.0,Bad
13607.0,Bad
18016.0,Bad
13650.0,Bad
18022.0,Bad
13340.0,Bad
13652.0,Bad
13327.0,Bad
13654.0,Bad
18035.0,Bad
13324.0,Bad
13658.0,Bad
13319.0,Bad
13316.0,Bad
13314.0,Bad
13313.0,Bad
13310.0,Bad
13309.0,Bad
13308.0,Bad
13305.0,Bad
13668.0,Bad
18041.0,Bad
18044.0,Bad
17841.0,Bad
13297.0,Bad
13647.0,Bad
13644.0,Bad
13362.0,Bad
13975.0,Bad
13610.0,Bad
17961.0,Bad
13614.0,Bad
13408.0,Bad
17965.0,Bad
17861.0,Bad
13623.0,Bad
17966.0,Bad
13629.0,Bad
13630.0,Bad
13396.0,Bad
17954.0,Bad
13394.0,Bad
17858.0,Bad
17975.0,Bad
13632.0,Bad
13389.0,Bad
13634.0,Bad
13384.0,Bad
13636.0,Bad
17979.0,Bad
13381.0,Bad
17857.0,Bad
13365.0,Bad
17974.0,Bad
13824.0,Bad
13186.0,Bad
13081.0,Bad
17686.0,Bad
17690.0,Bad
13941.0,Bad
13940.0,Bad
13014.0,Bad
13883.0,Bad
13018.0,Bad
13013.0,Bad
12913.0,Bad
13012.0,Bad
12849.0,Bad
18259.0,Bad
13882.0,Bad
18188.0,Bad
17735.0,Bad
13867.0,Bad
12847.0,Bad
13021.0,Bad
13030.0,Bad
12839.0,Bad
12901.0,Bad
17739.0,Bad
17738.0,Bad
12921.0,Bad
12919.0,Bad
13949.0,Bad
13862.0,Bad
13028.0,Bad
12841.0,Bad
17725.0,Bad
17685.0,Bad
13884.0,Bad
13860.0,Bad
13004.0,Bad
13870.0,Bad
12963.0,Bad
18245.0,Bad
12989.0,Bad
18236.0,Bad
12906.0,Bad
12971.0,Bad
17705.0,Bad
18219.0,Bad
12985.0,Bad
17706.0,Bad
13924.0,Bad
18210.0,Bad
17730.0,Bad
18237.0,Bad
18241.0,Bad
12883.0,Bad
12877.0,Bad
17703.0,Bad
17727.0,Bad
17696.0,Bad
18198.0,Bad
17700.0,Bad
13871.0,Bad
13001.0,Bad
13881.0,Bad
18257.0,Bad
12997.0,Bad
12856.0,Bad
12910.0,Bad
12867.0,Bad
12909.0,Bad
17702.0,Bad
12994.0,Bad
13880.0,Bad
18180.0,Bad
13854.0,Bad
17728.0,Bad
12838.0,Bad
12931.0,Bad
12925.0,Bad
12928.0,Bad
13838.0,Bad
12949.0,Bad
17720.0,Bad
17757.0,Bad
13890.0,Bad
13835.0,Bad
17758.0,Bad
18226.0,Bad
17716.0,Bad
12826.0,Bad
17676.0,Bad
12948.0,Bad
18161.0,Bad
18225.0,Bad
13064.0,Bad
13831.0,Bad
12820.0,Bad
13969.0,Bad
13895.0,Bad
12749.0,Bad
18156.0,Bad
13971.0,Bad
12936.0,Bad
17677.0,Bad
17719.0,Bad
18223.0,Bad
12951.0,Bad
13069.0,Bad
18229.0,Bad
18263.0,Bad
18179.0,Bad
17759.0,Bad
18177.0,Bad
12935.0,Bad
17744.0,Bad
12957.0,Bad
12747.0,Bad
13040.0,Bad
18272.0,Bad
18172.0,Bad
13078.0,Bad
13077.0,Bad
12828.0,Bad
18221.0,Bad
12937.0,Bad
13048.0,Bad
13050.0,Bad
12955.0,Bad
13846.0,Bad
17750.0,Bad
13956.0,Bad
17754.0,Bad
13047.0,Bad
12748.0,Bad
12952.0,Bad
17682.0,Bad
18230.0,Bad
14594.0,Medium 2
14664.0,Medium 2
14598.0,Medium 2
12904.0,Medium 2
14593.0,Medium 2
17052.0,Medium 2
14077.0,Medium 2
17081.0,Medium 2
13379.0,Medium 2
18034.0,Medium 2
14093.0,Medium 2
17373.0,Medium 2
16243.0,Medium 2
18015.0,Medium 2
17385.0,Medium 2
17379.0,Medium 2
14087.0,Medium 2
17999.0,Medium 2
17383.0,Medium 2
18005.0,Medium 2
17371.0,Medium 2
18001.0,Medium 2
16372.0,Medium 2
14675.0,Medium 2
15028.0,Medium 2
16445.0,Medium 2
15025.0,Medium 2
13569.0,Medium 2
17917.0,Medium 2
17914.0,Medium 2
14805.0,Medium 2
15000.0,Medium 2
14995.0,Medium 2
17247.0,Medium 2
17250.0,Medium 2
17885.0,Medium 2
17254.0,Medium 2
17255.0,Medium 2
14954.0,Medium 2
13558.0,Medium 2
14953.0,Medium 2
16504.0,Medium 2
16469.0,Medium 2
17266.0,Medium 2
17286.0,Medium 2
17290.0,Medium 2
14871.0,Medium 2
13532.0,Medium 2
13546.0,Medium 2
17301.0,Medium 2
17295.0,Medium 2
17297.0,Medium 2
13544.0,Medium 2
16442.0,Medium 2
12890.0,Medium 2
15054.0,Medium 2
15068.0,Medium 2
15184.0,Medium 2
14690.0,Medium 2
13617.0,Medium 2
17964.0,Medium 2
17360.0,Medium 2
17864.0,Medium 2
16343.0,Medium 2
14052.0,Medium 2
13606.0,Medium 2
17357.0,Medium 2
14710.0,Medium 2
18252.0,Medium 2
14716.0,Medium 2
13428.0,Medium 2
16368.0,Medium 2
14592.0,Medium 2
16386.0,Medium 2
14731.0,Medium 2
13939.0,Medium 2
14034.0,Medium 2
16399.0,Medium 2
12844.0,Medium 2
16406.0,Medium 2
17936.0,Medium 2
16411.0,Medium 2
17345.0,Medium 2
17221.0,Medium 2
17664.0,Medium 2
16415.0,Medium 2
15060.0,Medium 2
18036.0,Medium 2
18045.0,Medium 2
14452.0,Medium 2
14470.0,Medium 2
16933.0,Medium 2
16936.0,Medium 2
16005.0,Medium 2
14167.0,Medium 2
16706.0,Medium 2
15573.0,Medium 2
15571.0,Medium 2
14485.0,Medium 2
14467.0,Medium 2
16750.0,Medium 2
18127.0,Medium 2
15550.0,Medium 2
16960.0,Medium 2
18211.0,Medium 2
18181.0,Medium 2
14157.0,Medium 2
15522.0,Medium 2
15821.0,Medium 2
13780.0,Medium 2
17432.0,Medium 2
14379.0,Medium 2
17595.0,Medium 2
16930.0,Medium 2
16903.0,Medium 2
13176.0,Medium 2
16898.0,Medium 2
16024.0,Medium 2
13173.0,Medium 2
13171.0,Medium 2
18117.0,Medium 2
14204.0,Medium 2
18110.0,Medium 2
16892.0,Medium 2
15720.0,Medium 2
15721.0,Medium 2
16915.0,Medium 2
16916.0,Medium 2
17458.0,Medium 2
17806.0,Medium 2
15645.0,Medium 2
17579.0,Medium 2
16885.0,Medium 2
12933.0,Medium 2
14382.0,Medium 2
14508.0,Medium 2
16969.0,Medium 2
17564.0,Medium 2
17608.0,Medium 2
12970.0,Medium 2
17835.0,Medium 2
15957.0,Medium 2
13066.0,Medium 2
17555.0,Medium 2
15870.0,Medium 2
15429.0,Medium 2
15872.0,Medium 2
15877.0,Medium 2
17839.0,Medium 2
13673.0,Medium 2
17545.0,Medium 2
15883.0,Medium 2
15919.0,Medium 2
18043.0,Medium 2
15406.0,Medium 2
16804.0,Medium 2
16204.0,Medium 2
17014.0,Medium 2
16768.0,Medium 2
15900.0,Medium 2
13822.0,Medium 2
15901.0,Medium 2
15452.0,Medium 2
17832.0,Medium 2
17793.0,Medium 2
13271.0,Medium 2
17561.0,Medium 2
17772.0,Medium 2
15850.0,Medium 2
15967.0,Medium 2
15467.0,Medium 2
13278.0,Medium 2
15471.0,Medium 2
13790.0,Medium 2
17515.0,Medium 2
13496.0,Medium 2
13029.0,Medium 2
15971.0,Medium 2
16505.0,Medium 2
15951.0,Medium 2
16825.0,Medium 2
13094.0,Medium 2
18135.0,Medium 2
16751.0,Medium 2
15822.0,Medium 2
16513.0,Medium 2
16446.0,Medium 2
13147.0,Medium 2
15969.0,Medium 2
18170.0,Medium 2
18167.0,Medium 2
13524.0,Medium 2
15793.0,Medium 2
16532.0,Medium 2
17930.0,Medium 2
15865.0,Medium 2
15864.0,Medium 2
12830.0,Medium 2
13104.0,Medium 2
17924.0,Medium 2
15027.0,Medium 2
16000.0,Medium 2
15806.0,Medium 2
17929.0,Medium 2
17034.0,Medium 2
13026.0,Medium 2
13258.0,Medium 2
15215.0,Medium 2
17115.0,Medium 2
16157.0,Medium 2
15497.0,Medium 2
16260.0,Medium 2
12912.0,Medium 2
16671.0,Medium 2
15492.0,Medium 2
16164.0,Medium 2
15473.0,Medium 2
16986.0,Medium 2
13282.0,Medium 2
17076.0,Medium 2
15267.0,Medium 2
15270.0,Medium 2
16989.0,Medium 2
16642.0,Medium 2
15380.0,Medium 2
16212.0,Medium 2
13323.0,Medium 2
17018.0,Medium 2
17044.0,Medium 2
17133.0,Medium 2
15330.0,Medium 2
13329.0,Medium 2
12950.0,Medium 2
16232.0,Medium 2
16660.0,Medium 2
13350.0,Medium 2
16996.0,Medium 2
15414.0,Medium 2
16966.0,Medium 2
16682.0,Medium 2
18080.0,Medium 2
15621.0,Medium 2
18104.0,Medium 2
16079.0,Medium 2
16070.0,Medium 2
15654.0,Medium 2
17193.0,Medium 2
16099.0,Medium 2
16043.0,Medium 2
16041.0,Medium 2
15110.0,Medium 2
17197.0,Medium 2
15677.0,Medium 2
17940.0,Medium 2
15103.0,Medium 2
15669.0,Medium 2
13461.0,Medium 2
16107.0,Medium 2
13416.0,Medium 2
15197.0,Medium 2
16127.0,Medium 2
15195.0,Medium 2
16308.0,Medium 2
15561.0,Medium 2
12882.0,Medium 2
17951.0,Medium 2
13238.0,Medium 2
13410.0,Medium 2
15587.0,Medium 2
16708.0,Medium 2
16711.0,Medium 2
16357.0,Medium 2
13225.0,Medium 2
13236.0,Medium 2
13538.0,Medium 2
16491.0,Medium 2
